Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),67F1E0:Surface Inside Face Temperature [C](Daily),67F1E0:Surface Outside Face Temperature [C](Daily),67F1E0:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),67F1E0:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Inside Face Temperature [C](Daily),1170EB:Surface Outside Face Temperature [C](Daily),1170EB:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),1170EB:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Inside Face Temperature [C](Daily),5424C7:Surface Outside Face Temperature [C](Daily),5424C7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),5424C7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Inside Face Temperature [C](Daily),878904:Surface Outside Face Temperature [C](Daily),878904:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),878904:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Inside Face Temperature [C](Daily),B3FCF3:Surface Outside Face Temperature [C](Daily),B3FCF3:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),B3FCF3:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Inside Face Temperature [C](Daily),E9E959:Surface Outside Face Temperature [C](Daily),E9E959:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),E9E959:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Inside Face Temperature [C](Daily),AEA7C2:Surface Outside Face Temperature [C](Daily),AEA7C2:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),AEA7C2:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Inside Face Temperature [C](Daily),800C25:Surface Outside Face Temperature [C](Daily),800C25:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),800C25:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),52C6BE:Surface Inside Face Temperature [C](Daily),52C6BE:Surface Outside Face Temperature [C](Daily),52C6BE:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Inside Face Temperature [C](Daily),6401E7:Surface Outside Face Temperature [C](Daily),6401E7:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),6401E7:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Inside Face Temperature [C](Daily),234D00:Surface Outside Face Temperature [C](Daily),234D00:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),234D00:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Inside Face Temperature [C](Daily),A53C53:Surface Outside Face Temperature [C](Daily),A53C53:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),A53C53:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Inside Face Temperature [C](Daily),714A69:Surface Outside Face Temperature [C](Daily),714A69:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),714A69:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 05/18  24:00:00,20.3,0.0,7.,0.0,,,,20.612426058438815,26.33832770782226,0.9456578198460653,8.805332457419448,20.538909932650385,25.449947884813225,0.9631129720130325,8.58876594946965,20.54789071490237,25.520344533747744,0.8800454667911422,7.283116770204426,20.633825720127388,26.733978234138339,0.9133095522495052,7.108742629949671,20.465307416301607,24.46375645293938,0.9090066225213103,6.950210902268682,20.569079912565824,25.95574702311498,0.9240776218788355,6.967155041492739,20.521749559945645,25.082233536506974,0.9091416101491668,8.804807872795836,20.382800386647817,23.3775454263086,0.8357866939282982,8.375924499978437,18.627327913666048,18.0,0.7972948260213338,20.498565391079475,28.47948025889561,0.5742748536211247,7.261111349480552,20.277471407345997,23.493865456316049,0.5366367600279843,8.85627018376341,20.270492864307227,22.954413015744163,0.5323775206475986,8.44692049170149,20.564521449595117,28.834070284500059,0.5910230963421598,7.0520639376124178,18.693922735612867,18.735432958322915,-10.721379913732008,-10.765279728879625 
 05/19  01:00:00,19.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.450079160483388,18.485970932032509,-9.879110325444348,-10.068601973957057 
 05/19  02:00:00,19.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.238528465136448,18.266127787980076,-8.849795367118564,-8.850675708931 
 05/19  03:00:00,18.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.033122819038018,18.0481813688919,-9.002583732611577,-9.15749046144314 
 05/19  04:00:00,18.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.852366065487748,17.86271126422311,-6.773612477089948,-6.930023053883969 
 05/19  05:00:00,18.175000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.68889724290295,17.706721485052389,-6.098082341152489,-6.26259102561554 
 05/19  06:00:00,17.975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.563115861337367,17.58684760885388,-3.746096090628957,-4.092969632010391 
 05/19  07:00:00,18.150000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.561016884187596,17.56545123294726,5.337594153902952,2.8693522782113707 
 05/19  08:00:00,19.737500000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2168642993359,18.20839685719175,54.837268088966258,52.68062111386348 
 05/19  09:00:00,21.975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.482223474525506,19.515051077815824,56.98406276269076,56.174396064607559 
 05/19  10:00:00,24.05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.88834462524932,20.85776034256334,51.33384806337595,52.3160643700272 
 05/19  11:00:00,25.8625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03637216060219,21.913671204972233,38.13517449131646,39.34143832674386 
 05/19  12:00:00,27.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.963895084293225,22.79564292796615,35.610524504935089,35.62282879090591 
 05/19  13:00:00,28.525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.792255433460075,23.606745934288637,29.048648637549009,30.5480263932746 
 05/19  14:00:00,29.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.33045280467349,24.15350317707825,16.738948548896265,17.919532718897285 
 05/19  15:00:00,29.525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.597657993075314,24.45183741038319,6.7187391759965149,8.353322895074351 
 05/19  16:00:00,29.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.496581823303488,24.407639617816057,-11.11892507178649,-8.734331774255697 
 05/19  17:00:00,28.737499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.009418656349877,23.9785961695766,-21.863706319957868,-21.184448050053498 
 05/19  18:00:00,27.525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.341389482556424,23.357958010852295,-30.461012772850276,-28.911497851913546 
 05/19  19:00:00,26.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37418592281429,22.40222279913008,-46.26252948446677,-45.23223481041404 
 05/19  20:00:00,25.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.281597129109856,21.32473696015816,-40.681243087781627,-41.92993609498408 
 05/19  21:00:00,24.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.419345199821895,20.480449352319899,-29.377140201628966,-30.759789513256423 
 05/19  22:00:00,24.025,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.816239426503576,19.884857154074618,-20.830662491135617,-21.691690164167647 
 05/19  23:00:00,23.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.39140416358036,19.455016210477113,-15.273414668128936,-15.895906545046305 
 05/19  24:00:00,22.825000000000004,0.0,1.,0.0,,,,21.262671757575075,28.872587173371018,0.988654736602362,5.125776438509409,21.150901763863499,27.416170567414473,0.9934679935573044,5.002575079689531,21.07171707565967,26.327536633320677,0.8793022414698676,5.415067912027365,21.194318864040786,28.111489340006675,0.9220861384019159,5.251789266141677,21.013363789372339,25.53812618889815,0.8870051990743634,4.963728460403117,21.100818918007549,26.85496632704155,0.9075489689230869,5.267037129177695,21.121650189875476,26.86228108035569,0.9361356433388157,5.336067956618176,20.948515290352458,24.700786201923369,0.8520110891093348,4.982164976081786,18.794227311092365,18.0,0.9278078567255758,21.1500752959044,32.422051341626538,0.7019504709350284,5.599805290993544,20.89601473946627,26.492412009727219,0.6928135105081731,5.6032573882621519,20.86886132377048,25.299128513669407,0.693094996722612,5.3240729947559128,21.22976841316842,32.780970373895609,0.7225289568313489,5.4678567063293299,19.078778936820343,19.13485772804772,-11.918563982639562,-12.183422102693922 
 05/20  01:00:00,22.2875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.816045539785013,18.866266689948689,-10.569154454705755,-10.736760202322746 
 05/20  02:00:00,21.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59091336241722,18.633127087366604,-8.793477842586757,-9.059222708271579 
 05/20  03:00:00,21.45,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.41503476848746,18.448219889156094,-6.762227072024746,-6.984835817321567 
 05/20  04:00:00,21.175000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.279763205511043,18.304871161245644,-5.293479879854405,-5.461077400954836 
 05/20  05:00:00,20.975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.174168789546508,18.192036631531545,-4.209997821345093,-4.331336985433736 
 05/20  06:00:00,20.837500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10197173191124,18.11174526385753,-2.025405827214517,-2.466647896459179 
 05/20  07:00:00,21.1125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.165872534231036,18.161910460616487,10.681170501972837,7.3679869143430649 
 05/20  08:00:00,22.55,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.959914755758058,18.97562285021104,61.49038157651895,59.7467342686374 
 05/20  09:00:00,24.55,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.42266637249697,20.458830567006257,61.041661792765847,61.42531303466609 
 05/20  10:00:00,26.425000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.822481165383814,21.76732643255035,47.26115070703853,48.64937943141475 
 05/20  11:00:00,28.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.903960701045955,22.76536386139573,37.31487853604767,37.795948728381699 
 05/20  12:00:00,29.5125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.76827287493629,23.594520272367498,27.51894347109733,29.87596504125161 
 05/20  13:00:00,30.5625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.232417565542506,24.06003688010344,14.487585203705198,14.831269675567845 
 05/20  14:00:00,31.275,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.571323838414636,24.402703711136014,12.818339389126417,13.355369358830375 
 05/20  15:00:00,31.625000000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.82115275618099,24.675452175300444,10.77415014201236,10.623433080330673 
 05/20  16:00:00,31.575,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02824694674659,24.92887179024963,8.117946013355362,9.082322060881543 
 05/20  17:00:00,31.000000000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.965582605371929,24.937753974602427,-10.636664047335135,-7.296671489116772 
 05/20  18:00:00,30.012500000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.36852520943416,24.398336664190944,-31.685357575394496,-29.606211574571164 
 05/20  19:00:00,28.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.299566998312394,23.35175217830455,-57.85278093250896,-58.287849151972839 
 05/20  20:00:00,27.9625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.20458938990577,22.229990587152025,-38.456886111383479,-40.11109050747525 
 05/20  21:00:00,27.325000000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.46611928251032,21.484798456734667,-26.293246264555437,-26.917604810351955 
 05/20  22:00:00,26.6625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.855297948006986,20.886420820767044,-23.588105654456599,-23.930158905136339 
 05/20  23:00:00,25.9625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32802839331266,20.37171194234093,-18.88561711252353,-19.55958439557223 
 05/20  24:00:00,25.325000000000004,0.0,2.,0.0,,,,22.08876969082431,31.56745302757169,1.1192859890880643,4.633108569796536,21.977045948628235,30.1424126097738,1.137093053297984,4.420377228640123,21.955277541135048,29.790902855440689,1.0215451622317458,4.573937347836877,22.068681502243679,31.476424289196417,1.054678035284519,4.5612887207623269,21.841508089347049,28.261916877021389,1.0570961196384746,4.370262341337735,21.980007622306187,30.341351724277897,1.065185292960933,4.417349846496281,21.94810814496672,29.528261349807655,1.0746141917312467,4.606752140779247,21.759584174012518,27.14530784840068,0.9903230282000887,4.182262345654666,18.999956880489618,18.0,0.9057141366428447,21.907939707970006,34.98571847227354,0.7176954526162299,5.015532136948893,21.63839313381899,28.666535797917889,0.6895655843822484,4.73028272585096,21.615907733604645,27.40971562301431,0.706871262010626,4.461542691296004,21.997607423211567,35.371114350137698,0.7509544070299881,4.918046275089648,19.930077597478495,19.977536254270377,-14.156412354748396,-14.656874833063825 
 05/21  01:00:00,24.5375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.625544447538244,19.674724151470995,-11.337628849325709,-11.608268674119996 
 05/21  02:00:00,23.6375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.383279144429858,19.42837615791503,-9.096151317712663,-9.412505848507856 
 05/21  03:00:00,22.737499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19801259127253,19.234054220786449,-7.471817686327997,-7.552701038535442 
 05/21  04:00:00,22.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.037410492847856,19.06642942904388,-6.096102443899158,-6.4146276545864249 
 05/21  05:00:00,21.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.925268581100878,18.9463996014767,-4.460554602409518,-4.477377371693408 
 05/21  06:00:00,21.312500000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81676035225361,18.83712395639453,-4.376030259575792,-4.495554598587868 
 05/21  07:00:00,21.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.776972930123418,18.78626454260777,3.3678850961339235,1.1420503865228607 
 05/21  08:00:00,22.624999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.284488574674925,19.301687760279628,40.326554878790059,35.8681342973 
 05/21  09:00:00,24.3625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.387613306662077,20.417843509184935,48.425873939142949,48.56626970174925 
 05/21  10:00:00,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5467772114797,21.501532650830744,39.59216178577744,41.17169168877238 
 05/21  11:00:00,27.475,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.480981913124088,22.36110543211851,34.33445456149329,34.00171642807056 
 05/21  12:00:00,28.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.385835176818078,23.223360728779065,34.001199514836589,34.97731260908927 
 05/21  13:00:00,29.6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.098715247358247,23.923032211597339,24.58740937023658,25.32862908358286 
 05/21  14:00:00,30.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.550514664473949,24.3875683658309,10.231743925466649,13.051472085508829 
 05/21  15:00:00,30.4625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.54433676224946,24.42159480249102,-4.457642247624259,-3.5875074575065124 
 05/21  16:00:00,30.374999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.313597272995666,24.235012813838428,-11.056489330122095,-10.113486996369126 
 05/21  17:00:00,29.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.945552464133983,23.911558044028515,-13.792841331857291,-13.948414279919508 
 05/21  18:00:00,28.8125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.48183657973081,23.506788562788235,-22.716646231360636,-20.484128748511034 
 05/21  19:00:00,27.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.60267002877131,22.640597381941079,-46.121295861265078,-44.344104535718937 
 05/21  20:00:00,26.825000000000004,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.52650227457815,21.572100914196367,-39.163594097062077,-40.655206552579858 
 05/21  21:00:00,26.2875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.69756362367959,20.75797872217548,-28.246721879812957,-29.532343192696389 
 05/21  22:00:00,25.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.116756040366277,20.184608471962087,-19.520194011940285,-20.524682583503649 
 05/21  23:00:00,25.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.737132039584546,19.7983999313539,-12.95387691338464,-13.622342160792212 
 05/21  24:00:00,24.5875,0.0,3.,0.0,,,,21.95927447298833,30.71338841489995,1.1335634720466777,5.926779714660629,21.84095307809388,29.21741139726601,1.1355507327335653,5.838675342976444,21.788888790943063,28.347176163728706,1.015189747319708,5.952458876347717,21.910990077773858,30.10722493661038,1.0527133982538133,5.906853760455413,21.79012132060008,28.555297844548578,1.1044269873333137,5.688010742579643,21.81789889982829,28.944701342027974,1.0636773367574682,5.876878546666121,21.81110782387714,28.597928767921986,1.079714084094974,6.0782951225400139,21.670569921678817,26.899862498336807,1.014161645550268,5.742097943803732,18.97271283745218,18.0,0.9490458501827996,21.78639342947675,33.96884169885622,0.527627441526795,6.278420821043643,21.506173721625559,27.45719136025536,0.4929581612804775,6.313315834950244,21.49008898527916,26.37051006048307,0.5102509363339741,5.992143477022022,21.87741856396993,34.391218570151448,0.5781907778689837,6.116481724223327,19.493511622735026,19.543538191440445,-8.140291142217958,-8.763493890566985 
 05/22  01:00:00,24.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.367952664206255,19.400114137282118,-4.07032310584779,-4.477349159521154 
 05/22  02:00:00,23.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.310935164467133,19.329297665264308,-2.27953149564384,-2.353321009457319 
 05/22  03:00:00,23.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.265369275094856,19.27815108796468,-1.9621567098382773,-2.0103527752219545 
 05/22  04:00:00,23.175000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.218415533059905,19.2299230454595,-2.4342204949829235,-2.2383674500541357 
 05/22  05:00:00,22.975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.136510163259869,19.153267586086373,-3.3448538414806938,-3.439817002425431 
 05/22  06:00:00,22.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.078244620462017,19.092478093894539,-1.796585349122592,-1.9377695437678658 
 05/22  07:00:00,22.7625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.058246983274878,19.06633047661604,0.1234909865975995,-0.30902211526298026 
 05/22  08:00:00,22.925,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.157910376109933,19.14849941863558,7.410164002524285,6.3003848766714889 
 05/22  09:00:00,23.812499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.458860845796047,19.427334355041887,15.418713070830857,14.516170090139985 
 05/22  10:00:00,24.7375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91739874378629,19.86770494242198,20.70217035525709,20.10014064424162 
 05/22  11:00:00,25.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.44097378104485,20.37996507084467,19.393901351816234,20.22842389320062 
 05/22  12:00:00,25.8125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.829567627492965,20.767725498275654,13.019689749079158,13.62762518035136 
 05/22  13:00:00,26.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10721844601219,21.04491109396401,10.428379482150359,10.567658347283395 
 05/22  14:00:00,26.687499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.35087947199412,21.28699948982023,10.237675753790575,9.965833801083722 
 05/22  15:00:00,26.862499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.612060225631525,21.54840747071332,8.89559396955497,9.860361530882479 
 05/22  16:00:00,26.8375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.70541446183783,21.653566824598273,0.7302511626750117,1.376944013841474 
 05/22  17:00:00,26.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.625716144834038,21.591914010442097,-7.122156932880618,-5.693667028605498 
 05/22  18:00:00,26.1875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.288620952893397,21.28097259671524,-17.520417862809685,-16.570939835653776 
 05/22  19:00:00,25.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.78272312969481,20.7983918846746,-20.64828869483881,-20.767430028687458 
 05/22  20:00:00,25.1875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33917078245444,20.358219836683476,-15.013027856376582,-15.77300306643623 
 05/22  21:00:00,24.874999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.029457997672787,20.046549899261174,-10.738076969391308,-11.24327266233476 
 05/22  22:00:00,24.549999999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.805959894131104,19.822378805435034,-8.296124660269309,-8.418772158602419 
